,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
92,m,82.0,0,62.3,0,2,B.Tech/B.E.,mechanical engineering,61.0,0,Orissa,2012,5.539568345323741,4.666666666666667,4.410256410256411,5.342468076199943,4.065652277281527,5.9407524979184005,5.436370626682045,3.532149111833875,-1.8278,360000,1990,5.477656572512025,4.872163807415606
93,f,58.56,kseeb,73.0,"directorate of technical education,banglore",2,B.Tech/B.E.,electronics and communication engineering,61.8,0,Karnataka,2010,3.8129496402877696,4.5,5.705128205128205,6.880606158633483,7.215297354209829,8.376353039134056,8.226421790435632,5.492119089316987,0.5024,260000,1987,7.0814882736156335,4.672692615138658
94,m,58.0,state board,62.0,state board,2,B.Tech/B.E.,computer science & engineering,70.68,0,Uttar Pradesh,2014,3.237410071942446,3.3333333333333335,3.4615384615384617,7.43406805651266,5.3659613490473115,7.364956286427978,7.954632833525567,5.497456425652573,0.0973,180000,1992,6.297023510837072,3.344093955604747
95,m,77.0,cbse,78.0,cbse,2,B.Tech/B.E.,computer science & engineering,75.03,0,West Bengal,2013,4.60431654676259,5.833333333333333,6.987179487179487,9.211654255264019,4.146316611758313,6.7151072023313905,4.0908822050690565,4.228838295388207,0.6721,100000,1990,5.1808669309426385,5.808276455758469
96,f,75.6,cbse,83.2,cbse,2,B.Tech/B.E.,computer science & engineering,71.1,0,Uttar Pradesh,2014,4.244604316546763,4.416666666666667,5.256410256410256,8.724182578482786,8.78052508236253,9.531119900083265,9.545441102534529,6.131765490784755,1.247,160000,1993,7.931330148548892,4.639227079874562
97,m,75.0,wbbse,61.7,wbchse,2,MCA,computer application,79.0,0,West Bengal,2010,2.661870503597122,2.8333333333333335,3.91025641025641,6.888065652788982,5.902931087185409,7.36157368859284,6.724041049300564,3.7281294304061374,-0.1295,310000,1983,6.565104098668169,3.1351534157289556
98,m,74.0,cbse,66.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.9,0,Madhya Pradesh,2013,5.107913669064748,5.166666666666667,5.0,6.694231609799194,5.609822368644499,4.548943588676104,5.681838346198208,4.440330247685765,-2.5853,80000,1991,5.350068513958262,5.091526778577138
99,m,92.2,icse,75.6,cbse,2,B.Tech/B.E.,computer science & engineering,81.5,1,West Bengal,2014,7.266187050359712,6.166666666666667,6.730769230769231,9.769936529076757,9.024386101959719,9.097887177352208,7.272794487327359,1.9029271953965472,0.2889,325000,1991,8.373035142810684,6.721207649265203
100,f,84.5,ssc,94.1,board of intermediate education,2,B.Tech/B.E.,information technology,70.95,1,Telangana,2012,4.388489208633094,4.166666666666667,5.833333333333333,7.069507965678831,5.902931087185409,7.767485428809325,7.582586579126372,2.503210741389375,0.0284,400000,1990,7.187448088432933,4.796163069544364
101,m,89.4,cbse,75.6,state board,2,B.Tech/B.E.,mechanical engineering,82.53,1,Karnataka,2013,5.899280575539568,6.916666666666667,6.602564102564102,9.204617175030974,8.048772203919437,7.5815726477935055,7.954632833525567,1.2686181302643644,0.4805,475000,1991,8.079089888743537,6.472837114923446
102,m,76.2,cbse,88.0,state board,2,B.Tech/B.E.,information technology,69.8,0,Tamil Nadu,2014,3.884892086330935,5.25,6.410256410256411,8.724182578482786,9.024386101959719,7.364956286427978,7.500073936060094,2.1144191476941034,1.6302,180000,1993,7.9437492941884225,5.1817161655291155
103,f,85.33,cbse,78.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.25,0,Uttar Pradesh,2012,6.115107913669065,3.4833333333333334,4.282051282051282,9.123740712088939,8.46194341609211,9.594088259783513,7.797149025522727,2.6502043199065963,0.1864,250000,1991,8.300744095372938,4.626830843017893
104,m,72.0,cbse,64.0,cbse,2,MCA,computer application,72.0,0,Uttarakhand,2015,4.460431654676259,3.5833333333333335,4.67948717948718,7.2547079018951734,8.536664062765341,8.014805370524563,6.590956141129151,2.9602201651238427,-0.4776,150000,1992,7.545551352323802,4.241084055832257
105,m,45.6,bse,73.6,chse,2,MCA,computer application,85.2,0,Orissa,2010,2.661870503597122,3.1666666666666665,4.282051282051282,8.82876339828519,7.740209897089291,7.970441298917569,5.2216603081654975,4.9041781336002,-0.9194,100000,1987,6.507033342643039,3.37019615077169
106,m,86.5,state board,82.5,state board,2,B.Tech/B.E.,information technology,61.86,1,Maharashtra,2014,4.460431654676259,3.3333333333333335,4.67948717948718,9.557404523493036,6.58543626668478,6.7151072023313905,6.363676692396416,5.708948377950128,-1.8189,300000,1992,5.988817945865614,4.157750722498924
107,m,75.83,ssc,68.83,hsc,2,B.Tech/B.E.,information technology,55.6,1,Maharashtra,2010,4.9640287769784175,6.333333333333333,6.858974358974359,9.507873769713388,1.703291104846653,9.188176519567026,8.011711471919083,2.9442081561170874,0.3444,465000,1989,6.489742735053919,6.052112156428703
108,m,69.4,up board,63.0,up board,2,B.Tech/B.E.,electronics and communication engineering,61.0,0,Uttar Pradesh,2013,2.805755395683453,4.5,1.858974358974359,5.116790051727158,4.5905648201609885,7.767485428809325,4.577825096856238,2.1601701275956966,-0.7615,200000,1990,6.1939263045577135,3.054909918219271
109,m,64.0,cbse,61.0,icse,2,B.Tech/B.E.,Other,63.0,0,Uttarakhand,2014,3.9568345323741005,5.166666666666667,4.423076923076923,9.421034584665255,3.6585945725639366,5.8486417568692755,4.772720551267264,3.3830372779584685,-0.4776,360000,1993,5.2242299006855015,4.515526040705897
110,m,85.0,0,73.8,0,2,B.Tech/B.E.,electronics and communication engineering,77.0,0,Punjab,2011,4.676258992805756,4.833333333333333,6.346153846153846,9.123740712088939,5.640389905919912,6.143708368026646,6.509478602904208,6.276207155366524,1.1343,400000,1989,5.50434243037106,5.285248724097645
111,m,85.6,ssc,90.6,board of intermediate,2,B.Tech/B.E.,electronics and communication engineering,68.4,1,Telangana,2010,3.093525179856115,3.8333333333333335,5.833333333333333,6.147684166659931,8.002751078354787,8.173397169025812,7.367876260609825,4.316237177883412,-0.2875,720000,1988,7.306946832526754,4.2533972821742605
112,m,80.6,icse,91.0,icse,2,B.Tech/B.E.,information technology,73.06,0,Uttar Pradesh,2010,4.388489208633094,5.166666666666667,3.269230769230769,8.180260222936948,7.477668715823795,9.797044129891757,7.153313814213467,2.3562672004003002,0.9763,505000,1987,8.017939864882178,4.274795548176844
113,f,78.0,0,68.0,0,2,B.Tech/B.E.,computer engineering,68.0,0,Rajasthan,2011,2.661870503597122,5.333333333333333,6.730769230769231,9.89805211314246,5.11547736304045,8.173397169025812,8.226421790435632,3.1401884746893503,-0.1295,380000,1990,7.093776961953137,4.908657689233229
114,f,69.0,cbse,72.2,cbse,2,B.Tech/B.E.,computer science & engineering,69.78,1,Delhi,2013,2.7338129496402876,5.083333333333333,4.294871794871795,8.520833759269081,7.561050164725062,7.798189009159034,6.136397243663678,2.1144191476941034,0.6721,375000,1992,7.345304317463417,4.037339359281805
115,m,89.56,gseb,85.0,gsheb,2,B.Tech/B.E.,electronics and communication engineering,67.45,1,Gujarat,2010,4.388489208633094,2.0,5.448717948717949,8.472776186482049,1.4409197432326868,6.143708368026646,5.8654955194747584,5.688099407889251,0.1864,290000,1988,4.44050605571121,3.945735719117014
116,m,83.2,cbse,72.3,cbse,2,B.Tech/B.E.,computer science & engineering,68.0,1,Delhi,2013,5.251798561151079,7.083333333333333,5.064102564102564,9.80495465774885,7.317189145127873,8.881270815986678,8.86375062845651,3.594529230256026,-0.0943,350000,1990,7.866920339828758,5.799744819528992
117,m,51.0,up board,48.0,up board,2,MCA,computer application,59.0,0,Uttar Pradesh,2010,1.3669064748201438,2.8333333333333335,3.5256410256410255,7.629954711451254,6.952756172944333,7.1584877185678595,7.153313814213467,6.8641481110833125,0.0284,100000,1985,6.100102398660586,2.575293611264834
118,m,60.7,state board,65.66,state board,2,MCA,computer application,77.7,0,Uttar Pradesh,2014,5.251798561151079,5.666666666666667,4.487179487179487,0.0,6.829297286281967,8.881270815986678,6.363676692396416,2.7487282128262858,0.4805,230000,1991,7.331379145459694,5.135214904999078
119,m,76.0,uttar pradesh board,75.0,uttar pradesh board,2,B.Tech/B.E.,information technology,65.48,0,Uttar Pradesh,2011,2.805755395683453,5.666666666666667,5.833333333333333,8.000644306862371,7.740209897089291,7.36157368859284,9.084819448141246,4.5122174964556745,0.3444,315000,1989,7.4185963843419245,4.768585131894484
120,m,91.0,cbse,91.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,86.0,0,West Bengal,2014,7.122302158273381,7.666666666666667,5.961538461538462,8.916917127219632,8.048772203919437,8.664654454621148,6.590956141129151,3.171545325660912,-1.0524,615000,1992,7.533209368502207,6.916835762159503
121,m,90.6,state board,79.3,state board,2,B.Tech/B.E.,computer science & engineering,65.7,1,Telangana,2013,3.597122302158273,2.5833333333333335,4.551282051282051,8.113578035841693,9.024386101959719,9.097887177352208,8.636471179723774,2.5372362605287297,1.247,200000,1991,8.555377049626742,3.577245895591219
122,m,63.0,icse,62.0,cbse,2,B.Tech/B.E.,information technology,62.44,0,Uttar Pradesh,2014,2.8776978417266186,5.25,5.064102564102564,8.180260222936948,4.146316611758313,5.8486417568692755,6.590956141129151,6.343257443082312,-1.4356,180000,1992,5.060664266668607,4.3972668019430605
123,m,63.0,state board,63.0,state board,2,B.Tech/B.E.,mechanical engineering,63.0,1,Telangana,2014,1.7266187050359711,4.0,3.4615384615384617,5.164916457597635,9.756138980402811,7.148339925062449,8.409191730991036,7.189058460512052,-0.2859,260000,1992,7.031153043986061,3.062719055524811
124,m,75.4,cbse,68.2,cbse,2,B.Tech/B.E.,information technology,80.0,0,Uttar Pradesh,2010,5.39568345323741,5.666666666666667,6.858974358974359,9.584779164767466,8.790034982848214,8.985220649458784,5.8654955194747584,2.160286881828037,1.1343,1110000,1988,7.87011606748843,5.973774826292812
125,m,81.8,cbse,71.8,cbse,2,B.Tech/B.E.,electronics and electrical engineering,64.5,0,Uttar Pradesh,2011,3.381294964028777,5.5,6.4743589743589745,9.123740712088939,3.5407397344020652,7.1584877185678595,5.8654955194747584,4.5122174964556745,-0.1295,170000,1988,5.513126368997252,5.118551312795917
126,m,75.85,state board,77.2,state board,2,B.Tech/B.E.,information technology,80.0,1,Gujarat,2013,4.9640287769784175,5.583333333333333,5.128205128205129,9.89805211314246,6.341575247087594,8.664654454621148,8.409191730991036,2.7487282128262858,1.0554,180000,1991,7.6666733049683735,5.225189079505626
127,m,91.6,cbse,85.6,cbse,1,B.Tech/B.E.,electronics and communication engineering,72.7,1,Delhi,2014,5.899280575539568,6.333333333333333,6.602564102564102,8.247318021858106,8.536664062765341,8.23142173189009,6.818235589861887,1.0571261779668084,0.8637,340000,1993,8.132298801637628,6.2783926704790005
128,m,66.0,rbse,55.0,rbse,2,B.Tech/B.E.,computer engineering,66.0,1,Rajasthan,2010,3.237410071942446,6.5,3.782051282051282,8.000644306862371,4.853106001426485,8.173397169025812,6.724041049300564,6.8641481110833125,1.4502,145000,1988,5.721599027167387,4.506487117997909
129,m,50.0,cbse,57.0,cbse,2,B.Tech/B.E.,information technology,65.06,0,Uttar Pradesh,2014,3.093525179856115,3.8333333333333335,3.91025641025641,8.724182578482786,7.317189145127873,6.675686927560366,7.252092390500694,5.497456425652573,-0.4392,120000,1993,6.43687800938409,3.6123716411486195
130,f,89.2,matriculation,86.25,state board,2,B.Tech/B.E.,electronics and communication engineering,76.0,0,Tamil Nadu,2011,4.100719424460432,6.666666666666667,5.833333333333333,6.880606158633483,7.215297354209829,8.782264779350543,7.367876260609825,2.160286881828037,0.1864,180000,1989,7.801287878085541,5.533573141486811
131,m,93.8,cbse,76.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,72.5,1,Delhi,2014,6.258992805755396,3.6666666666666665,7.17948717948718,6.694231609799194,9.268247121556906,9.531119900083265,9.545441102534529,3.8058543907930944,0.0973,325000,1990,8.634738433345403,5.701715550636414
132,m,76.66,state board,64.33,state board,2,B.Tech/B.E.,mechanical engineering,72.02,0,Maharashtra,2012,6.258992805755396,5.5,3.9743589743589745,6.644029520946421,5.609822368644499,8.23142173189009,7.272794487327359,3.171545325660912,-0.8608,95000,1987,6.985623315550259,5.2444505933714565
133,m,90.4,cbse,84.6,cbse,2,B.Tech/B.E.,mechanical engineering,83.5,0,Uttarakhand,2013,3.597122302158273,3.0,5.256410256410256,9.933070056806265,3.5407397344020652,4.925973147377186,3.075592227841363,6.200817279626387,-2.0253,205000,1993,3.8353719574985567,3.9511775195228434
134,f,90.8,cbse,82.6,cbse,2,B.Tech/B.E.,computer science & engineering,64.66,0,Maharashtra,2013,4.388489208633094,5.666666666666667,6.0256410256410255,9.557404523493036,8.292803043168155,9.097887177352208,8.636471179723774,0.0,1.6302,280000,1991,9.006790350061035,5.360265633646929
135,m,82.67,state board,74.92,state board,2,B.Tech/B.E.,computer engineering,61.36,1,Rajasthan,2014,5.755395683453237,4.583333333333333,3.91025641025641,9.557404523493036,9.512277960805623,8.881270815986678,9.091030077189245,4.440330247685765,0.6721,215000,1990,8.261062151573945,4.749661809014326
136,m,94.16,state board,95.5,state board,2,B.Tech/B.E.,electronics and communication engineering,83.62,1,Telangana,2013,2.8776978417266186,4.666666666666667,5.833333333333333,7.692279048332249,8.048772203919437,9.097887177352208,7.0455150385946235,3.171545325660912,1.0554,200000,1991,7.755157273551339,4.459232613908873
137,m,74.6,state board,81.6,state board,2,B.Tech/B.E.,computer science & engineering,67.8,0,Madhya Pradesh,2011,3.741007194244604,3.8333333333333335,3.782051282051282,6.782986290653876,6.341575247087594,7.798189009159034,5.227279448732736,3.594529230256026,0.2889,350000,1990,6.443128618680835,3.785463936543073
138,m,61.73,ssc,60.0,hsc,2,B.Tech/B.E.,computer engineering,63.33,0,Maharashtra,2012,3.9568345323741005,3.3333333333333335,3.3974358974358974,6.542295983690886,6.165302448799375,6.955531848459617,8.655546683228344,4.5122174964556745,-0.9194,190000,1990,6.816040871007916,3.5625345877144436
139,m,78.0,cbse,63.0,cbse,2,B.Tech/B.E.,information technology,68.1,0,Uttar Pradesh,2011,3.9424460431654675,5.666666666666667,4.410256410256411,8.82876339828519,4.853106001426485,8.579308909242298,5.007097861769141,6.080226836794261,1.6082,520000,1990,5.5898214839109155,4.673123040029515
140,m,74.0,karnataka secondary education board,64.0,pre-university board,2,B.Tech/B.E.,electronics and communication engineering,53.0,1,Karnataka,2010,3.8129496402877696,4.333333333333333,3.6538461538461537,7.692279048332249,8.527663621234248,6.955531848459617,7.367876260609825,4.708197815027938,0.5024,335000,1987,7.0357184788189375,3.933376375822419
141,m,72.0,state board,60.0,state board,2,B.Tech/B.E.,computer engineering,64.0,1,Tamil Nadu,2012,2.3741007194244603,3.0,2.5,6.711875165159898,4.721835410793736,5.737796627810159,6.294768284387661,6.325077141189225,-2.6572,220000,1990,5.107330795450583,2.624700239808153
142,m,85.6,cbse,79.4,cbse,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,0,Uttar Pradesh,2011,4.9640287769784175,5.5,5.705128205128205,7.692279048332249,3.2781985531365687,4.925973147377186,4.363262650459882,5.492119089316987,-1.2354,450000,1990,4.268828815414162,5.38971899403554
143,m,89.4,cbse,68.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.3,1,Karnataka,2011,6.546762589928058,5.5,5.1923076923076925,8.472776186482049,6.690384811330368,7.970441298917569,8.226421790435632,3.9242765407388873,0.5024,445000,1989,7.24074283998617,5.74635676074525
144,m,87.7,state board,95.2,state board,2,B.Tech/B.E.,information technology,69.96,1,Telangana,2014,3.884892086330935,6.0,4.166666666666667,8.724182578482786,6.341575247087594,6.931723563696919,8.181912282258303,4.017346343090651,-0.6692,200000,1993,6.859466187488041,4.683852917665868
145,m,88.0,cbse,78.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,87.9,0,Punjab,2013,5.251798561151079,6.833333333333333,5.833333333333333,9.123740712088939,1.4635057568861871,4.765559950041633,5.227279448732736,5.074639312817947,-1.6273,420000,1991,4.0954264607106525,5.972821742605915
146,m,80.8,state board,81.5,state board,2,B.Tech/B.E.,computer science & engineering,74.0,0,Andhra Pradesh,2014,5.467625899280575,4.333333333333333,3.6538461538461537,6.189291455500042,10.0,8.881270815986678,7.500073936060094,1.6914352430989907,0.8637,100000,1993,8.672477377236945,4.4849351288200205
147,m,77.6,maharastra board,59.0,maharashtra board,2,B.Tech/B.E.,information technology,58.66,1,Maharashtra,2012,3.237410071942446,6.5,2.7435897435897436,6.542295983690886,6.690384811330368,8.782264779350543,6.509478602904208,3.238262029855725,-1.2354,120000,1990,7.185966540932348,4.160333271844063
148,m,87.0,state board,79.0,state board,2,B.Tech/B.E.,electronics & telecommunications,70.0,0,Maharashtra,2014,3.741007194244604,5.75,5.32051282051282,8.781293936843195,2.9268416941208435,1.9495472522897586,4.0908822050690565,3.594529230256026,-5.0763,315000,1992,3.843185480305908,4.9371733382524745
149,f,89.8,cbse,83.8,cbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2011,5.107913669064748,4.333333333333333,5.1923076923076925,9.216031476346016,6.165302448799375,7.767485428809325,7.367876260609825,3.9242765407388873,1.6082,480000,1990,6.84409689936991,4.877851564901925
150,m,80.0,state board,89.0,state board,2,B.Tech/B.E.,computer science & engineering,62.0,1,Telangana,2013,2.0863309352517985,5.583333333333333,3.6538461538461537,6.782986290653876,8.292803043168155,8.014805370524563,6.363676692396416,2.5372362605287297,-1.244,145000,1992,7.533512211390102,3.7745034741437617
